Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
243.48	0.085700	1387.4	0.00072076	161.15	161.21	0.85034	0.84412	1.2735	758.73	-0.26972	399.02	0.10561	0.015729	4.4911	0.22266	361.44	380.52	1.7511	0.67895	0.78196	145.22	48.498	9.6481	0.0090175
243.52	0.085875	1387.3	0.00072082	161.20	161.26	0.85056	0.84417	1.2736	758.53	-0.26961	398.77	0.10559	0.015722	4.4997	0.22224	361.47	380.55	1.7510	0.67907	0.78210	145.23	48.467	9.6496	0.0090210
243.56	0.086050	1387.2	0.00072089	161.26	161.32	0.85079	0.84421	1.2737	758.33	-0.26950	398.52	0.10557	0.015716	4.5083	0.22181	361.49	380.58	1.7510	0.67918	0.78225	145.23	48.436	9.6512	0.0090246
243.61	0.086225	1387.0	0.00072096	161.31	161.37	0.85101	0.84426	1.2738	758.13	-0.26939	398.27	0.10555	0.015710	4.5169	0.22139	361.52	380.61	1.7510	0.67929	0.78239	145.24	48.405	9.6528	0.0090281
243.65	0.086400	1386.9	0.00072102	161.37	161.43	0.85124	0.84431	1.2738	757.93	-0.26928	398.02	0.10553	0.015703	4.5256	0.22097	361.54	380.63	1.7509	0.67940	0.78253	145.24	48.374	9.6543	0.0090316
243.69	0.086575	1386.8	0.00072109	161.42	161.48	0.85146	0.84436	1.2739	757.73	-0.26917	397.77	0.10551	0.015697	4.5342	0.22055	361.57	380.66	1.7509	0.67951	0.78268	145.25	48.343	9.6559	0.0090351
243.74	0.086750	1386.7	0.00072116	161.48	161.54	0.85168	0.84441	1.2740	757.53	-0.26906	397.52	0.10549	0.015690	4.5428	0.22013	361.59	380.69	1.7508	0.67963	0.78282	145.25	48.313	9.6575	0.0090386
243.78	0.086925	1386.5	0.00072122	161.53	161.59	0.85191	0.84445	1.2741	757.33	-0.26895	397.27	0.10547	0.015684	4.5514	0.21971	361.61	380.71	1.7508	0.67974	0.78296	145.26	48.282	9.6590	0.0090421
243.82	0.087100	1386.4	0.00072129	161.58	161.65	0.85213	0.84450	1.2742	757.13	-0.26884	397.02	0.10545	0.015678	4.5601	0.21930	361.64	380.74	1.7507	0.67985	0.78311	145.26	48.251	9.6606	0.0090456
243.86	0.087275	1386.3	0.00072135	161.64	161.70	0.85235	0.84455	1.2742	756.94	-0.26873	396.77	0.10543	0.015671	4.5687	0.21888	361.66	380.77	1.7507	0.67996	0.78325	145.27	48.221	9.6621	0.0090491
243.91	0.087450	1386.2	0.00072142	161.69	161.76	0.85257	0.84460	1.2743	756.74	-0.26862	396.53	0.10540	0.015665	4.5773	0.21847	361.69	380.79	1.7506	0.68007	0.78339	145.28	48.190	9.6637	0.0090526
243.95	0.087625	1386.0	0.00072149	161.75	161.81	0.85279	0.84464	1.2744	756.54	-0.26851	396.28	0.10538	0.015659	4.5859	0.21806	361.71	380.82	1.7506	0.68018	0.78353	145.28	48.160	9.6652	0.0090561
243.99	0.087800	1385.9	0.00072155	161.80	161.86	0.85301	0.84469	1.2745	756.34	-0.26840	396.03	0.10536	0.015652	4.5945	0.21765	361.74	380.85	1.7505	0.68029	0.78368	145.29	48.130	9.6668	0.0090596
244.03	0.087975	1385.8	0.00072162	161.85	161.92	0.85323	0.84474	1.2746	756.15	-0.26829	395.79	0.10534	0.015646	4.6031	0.21724	361.76	380.87	1.7505	0.68040	0.78382	145.29	48.100	9.6683	0.0090631
244.07	0.088150	1385.7	0.00072168	161.91	161.97	0.85346	0.84478	1.2747	755.95	-0.26818	395.55	0.10532	0.015640	4.6118	0.21684	361.78	380.90	1.7504	0.68051	0.78396	145.30	48.070	9.6698	0.0090665
244.12	0.088325	1385.5	0.00072175	161.96	162.03	0.85367	0.84483	1.2747	755.75	-0.26807	395.30	0.10530	0.015633	4.6204	0.21643	361.81	380.93	1.7504	0.68062	0.78410	145.30	48.040	9.6714	0.0090700
244.16	0.088500	1385.4	0.00072181	162.01	162.08	0.85389	0.84488	1.2748	755.56	-0.26796	395.06	0.10528	0.015627	4.6290	0.21603	361.83	380.95	1.7503	0.68073	0.78424	145.31	48.010	9.6729	0.0090734
244.20	0.088675	1385.3	0.00072188	162.07	162.13	0.85411	0.84493	1.2749	755.36	-0.26785	394.82	0.10526	0.015621	4.6376	0.21563	361.86	380.98	1.7503	0.68084	0.78438	145.31	47.980	9.6744	0.0090769
244.24	0.088850	1385.2	0.00072194	162.12	162.19	0.85433	0.84497	1.2750	755.16	-0.26774	394.57	0.10524	0.015615	4.6462	0.21523	361.88	381.00	1.7502	0.68095	0.78452	145.32	47.950	9.6760	0.0090803
244.28	0.089025	1385.0	0.00072201	162.18	162.24	0.85455	0.84502	1.2751	754.97	-0.26763	394.33	0.10523	0.015608	4.6548	0.21483	361.91	381.03	1.7502	0.68106	0.78467	145.33	47.920	9.6775	0.0090838
244.33	0.089200	1384.9	0.00072207	162.23	162.29	0.85477	0.84507	1.2751	754.77	-0.26753	394.09	0.10521	0.015602	4.6634	0.21443	361.93	381.06	1.7501	0.68117	0.78481	145.33	47.891	9.6790	0.0090872
244.37	0.089375	1384.8	0.00072214	162.28	162.35	0.85499	0.84511	1.2752	754.58	-0.26742	393.85	0.10519	0.015596	4.6720	0.21404	361.95	381.08	1.7501	0.68128	0.78495	145.34	47.861	9.6805	0.0090906
244.41	0.089550	1384.7	0.00072220	162.33	162.40	0.85520	0.84516	1.2753	754.39	-0.26731	393.61	0.10517	0.015590	4.6806	0.21365	361.98	381.11	1.7501	0.68139	0.78509	145.34	47.832	9.6821	0.0090941
244.45	0.089725	1384.5	0.00072227	162.39	162.45	0.85542	0.84521	1.2754	754.19	-0.26720	393.37	0.10515	0.015584	4.6893	0.21325	362.00	381.14	1.7500	0.68150	0.78523	145.35	47.802	9.6836	0.0090975
244.49	0.089900	1384.4	0.00072233	162.44	162.51	0.85564	0.84525	1.2755	754.00	-0.26709	393.13	0.10513	0.015577	4.6979	0.21286	362.03	381.16	1.7500	0.68160	0.78537	145.35	47.773	9.6851	0.0091009
244.53	0.090075	1384.3	0.00072240	162.49	162.56	0.85585	0.84530	1.2755	753.80	-0.26698	392.90	0.10511	0.015571	4.7065	0.21247	362.05	381.19	1.7499	0.68171	0.78551	145.36	47.744	9.6866	0.0091043
244.58	0.090250	1384.2	0.00072246	162.55	162.61	0.85607	0.84535	1.2756	753.61	-0.26688	392.66	0.10509	0.015565	4.7151	0.21209	362.07	381.21	1.7499	0.68182	0.78565	145.36	47.715	9.6881	0.0091077
244.62	0.090425	1384.0	0.00072252	162.60	162.66	0.85628	0.84539	1.2757	753.42	-0.26677	392.42	0.10507	0.015559	4.7237	0.21170	362.10	381.24	1.7498	0.68193	0.78579	145.37	47.685	9.6896	0.0091111
244.66	0.090600	1383.9	0.00072259	162.65	162.72	0.85650	0.84544	1.2758	753.23	-0.26666	392.19	0.10505	0.015553	4.7323	0.21131	362.12	381.27	1.7498	0.68204	0.78593	145.37	47.656	9.6911	0.0091145
244.70	0.090775	1383.8	0.00072265	162.70	162.77	0.85671	0.84548	1.2759	753.03	-0.26655	391.95	0.10503	0.015547	4.7409	0.21093	362.14	381.29	1.7497	0.68215	0.78607	145.38	47.627	9.6926	0.0091179
244.74	0.090950	1383.7	0.00072272	162.76	162.82	0.85693	0.84553	1.2759	752.84	-0.26644	391.71	0.10501	0.015540	4.7495	0.21055	362.17	381.32	1.7497	0.68225	0.78620	145.38	47.599	9.6941	0.0091213
244.78	0.091125	1383.5	0.00072278	162.81	162.87	0.85714	0.84558	1.2760	752.65	-0.26634	391.48	0.10499	0.015534	4.7581	0.21017	362.19	381.34	1.7496	0.68236	0.78634	145.39	47.570	9.6956	0.0091247
244.82	0.091300	1383.4	0.00072285	162.86	162.93	0.85735	0.84562	1.2761	752.46	-0.26623	391.25	0.10497	0.015528	4.7667	0.20979	362.21	381.37	1.7496	0.68247	0.78648	145.39	47.541	9.6971	0.0091280
244.86	0.091475	1383.3	0.00072291	162.91	162.98	0.85757	0.84567	1.2762	752.27	-0.26612	391.01	0.10495	0.015522	4.7753	0.20941	362.24	381.39	1.7496	0.68258	0.78662	145.40	47.512	9.6986	0.0091314
244.91	0.091650	1383.2	0.00072297	162.97	163.03	0.85778	0.84571	1.2763	752.08	-0.26601	390.78	0.10493	0.015516	4.7839	0.20904	362.26	381.42	1.7495	0.68268	0.78676	145.40	47.484	9.7001	0.0091348
244.95	0.091825	1383.1	0.00072304	163.02	163.08	0.85799	0.84576	1.2763	751.89	-0.26591	390.55	0.10491	0.015510	4.7925	0.20866	362.29	381.45	1.7495	0.68279	0.78690	145.41	47.455	9.7016	0.0091381
244.99	0.092000	1382.9	0.00072310	163.07	163.14	0.85821	0.84581	1.2764	751.70	-0.26580	390.32	0.10489	0.015504	4.8011	0.20829	362.31	381.47	1.7494	0.68290	0.78704	145.41	47.427	9.7031	0.0091415
245.03	0.092175	1382.8	0.00072316	163.12	163.19	0.85842	0.84585	1.2765	751.51	-0.26569	390.08	0.10487	0.015498	4.8097	0.20791	362.33	381.50	1.7494	0.68300	0.78717	145.42	47.399	9.7045	0.0091448
245.07	0.092350	1382.7	0.00072323	163.17	163.24	0.85863	0.84590	1.2766	751.32	-0.26558	389.85	0.10485	0.015492	4.8183	0.20754	362.36	381.52	1.7493	0.68311	0.78731	145.42	47.370	9.7060	0.0091482
245.11	0.092525	1382.6	0.00072329	163.22	163.29	0.85884	0.84594	1.2767	751.13	-0.26548	389.62	0.10483	0.015486	4.8269	0.20717	362.38	381.55	1.7493	0.68322	0.78745	145.43	47.342	9.7075	0.0091515
245.15	0.092700	1382.4	0.00072335	163.28	163.34	0.85905	0.84599	1.2767	750.94	-0.26537	389.39	0.10482	0.015480	4.8355	0.20681	362.40	381.57	1.7492	0.68332	0.78759	145.43	47.314	9.7090	0.0091549
245.19	0.092875	1382.3	0.00072342	163.33	163.40	0.85926	0.84603	1.2768	750.75	-0.26526	389.16	0.10480	0.015474	4.8440	0.20644	362.43	381.60	1.7492	0.68343	0.78772	145.44	47.286	9.7105	0.0091582
245.23	0.093050	1382.2	0.00072348	163.38	163.45	0.85947	0.84608	1.2769	750.56	-0.26516	388.94	0.10478	0.015468	4.8526	0.20607	362.45	381.62	1.7492	0.68354	0.78786	145.44	47.258	9.7119	0.0091615
245.27	0.093225	1382.1	0.00072354	163.43	163.50	0.85968	0.84612	1.2770	750.37	-0.26505	388.71	0.10476	0.015462	4.8612	0.20571	362.47	381.65	1.7491	0.68364	0.78800	145.45	47.230	9.7134	0.0091648
245.31	0.093400	1382.0	0.00072361	163.48	163.55	0.85989	0.84617	1.2771	750.19	-0.26494	388.48	0.10474	0.015456	4.8698	0.20535	362.49	381.67	1.7491	0.68375	0.78814	145.45	47.202	9.7149	0.0091681
245.35	0.093575	1381.8	0.00072367	163.53	163.60	0.86010	0.84622	1.2771	750.00	-0.26484	388.25	0.10472	0.015450	4.8784	0.20498	362.52	381.70	1.7490	0.68385	0.78827	145.46	47.174	9.7163	0.0091715
245.39	0.093750	1381.7	0.00072373	163.59	163.65	0.86031	0.84626	1.2772	749.81	-0.26473	388.03	0.10470	0.015444	4.8870	0.20462	362.54	381.72	1.7490	0.68396	0.78841	145.46	47.146	9.7178	0.0091748
245.43	0.093925	1381.6	0.00072380	163.64	163.70	0.86052	0.84631	1.2773	749.63	-0.26463	387.80	0.10468	0.015438	4.8956	0.20427	362.56	381.75	1.7489	0.68406	0.78855	145.47	47.119	9.7193	0.0091781
245.47	0.094100	1381.5	0.00072386	163.69	163.76	0.86073	0.84635	1.2774	749.44	-0.26452	387.58	0.10466	0.015432	4.9042	0.20391	362.59	381.77	1.7489	0.68417	0.78868	145.47	47.091	9.7207	0.0091814
245.51	0.094275	1381.4	0.00072392	163.74	163.81	0.86093	0.84640	1.2775	749.25	-0.26441	387.35	0.10464	0.015426	4.9128	0.20355	362.61	381.80	1.7488	0.68427	0.78882	145.48	47.064	9.7222	0.0091847
245.55	0.094450	1381.2	0.00072398	163.79	163.86	0.86114	0.84644	1.2775	749.07	-0.26431	387.13	0.10463	0.015420	4.9213	0.20320	362.63	381.82	1.7488	0.68438	0.78895	145.48	47.036	9.7236	0.0091879
245.59	0.094625	1381.1	0.00072405	163.84	163.91	0.86135	0.84649	1.2776	748.88	-0.26420	386.90	0.10461	0.015414	4.9299	0.20284	362.66	381.85	1.7488	0.68448	0.78909	145.49	47.009	9.7251	0.0091912
245.63	0.094800	1381.0	0.00072411	163.89	163.96	0.86156	0.84653	1.2777	748.70	-0.26409	386.68	0.10459	0.015408	4.9385	0.20249	362.68	381.87	1.7487	0.68459	0.78923	145.49	46.981	9.7265	0.0091945
245.67	0.094975	1380.9	0.00072417	163.94	164.01	0.86176	0.84658	1.2778	748.51	-0.26399	386.46	0.10457	0.015402	4.9471	0.20214	362.70	381.90	1.7487	0.68469	0.78936	145.50	46.954	9.7280	0.0091978
245.71	0.095150	1380.8	0.00072423	163.99	164.06	0.86197	0.84662	1.2778	748.32	-0.26388	386.23	0.10455	0.015396	4.9557	0.20179	362.72	381.92	1.7486	0.68480	0.78950	145.50	46.927	9.7294	0.0092011
245.75	0.095325	1380.7	0.00072430	164.04	164.11	0.86218	0.84666	1.2779	748.14	-0.26378	386.01	0.10453	0.015390	4.9643	0.20144	362.75	381.95	1.7486	0.68490	0.78963	145.51	46.900	9.7309	0.0092043
245.79	0.095500	1380.5	0.00072436	164.09	164.16	0.86238	0.84671	1.2780	747.96	-0.26367	385.79	0.10451	0.015384	4.9728	0.20109	362.77	381.97	1.7485	0.68501	0.78977	145.51	46.873	9.7323	0.0092076
245.83	0.095675	1380.4	0.00072442	164.14	164.21	0.86259	0.84675	1.2781	747.77	-0.26357	385.57	0.10449	0.015379	4.9814	0.20075	362.79	382.00	1.7485	0.68511	0.78990	145.52	46.846	9.7337	0.0092108
245.87	0.095850	1380.3	0.00072448	164.19	164.26	0.86279	0.84680	1.2782	747.59	-0.26346	385.35	0.10448	0.015373	4.9900	0.20040	362.82	382.02	1.7485	0.68521	0.79004	145.52	46.819	9.7352	0.0092141
245.91	0.096025	1380.2	0.00072454	164.24	164.31	0.86300	0.84684	1.2782	747.40	-0.26336	385.13	0.10446	0.015367	4.9986	0.20006	362.84	382.05	1.7484	0.68532	0.79017	145.53	46.792	9.7366	0.0092173
245.95	0.096200	1380.1	0.00072461	164.29	164.36	0.86320	0.84689	1.2783	747.22	-0.26325	384.91	0.10444	0.015361	5.0072	0.19971	362.86	382.07	1.7484	0.68542	0.79031	145.53	46.765	9.7381	0.0092206
245.99	0.096375	1379.9	0.00072467	164.35	164.42	0.86340	0.84693	1.2784	747.04	-0.26315	384.69	0.10442	0.015355	5.0157	0.19937	362.88	382.10	1.7483	0.68552	0.79044	145.54	46.738	9.7395	0.0092238
246.03	0.096550	1379.8	0.00072473	164.40	164.47	0.86361	0.84698	1.2785	746.86	-0.26304	384.47	0.10440	0.015349	5.0243	0.19903	362.91	382.12	1.7483	0.68563	0.79058	145.54	46.712	9.7409	0.0092270
246.07	0.096725	1379.7	0.00072479	164.45	164.52	0.86381	0.84702	1.2785	746.67	-0.26294	384.26	0.10438	0.015343	5.0329	0.19869	362.93	382.15	1.7483	0.68573	0.79071	145.55	46.685	9.7423	0.0092303
246.10	0.096900	1379.6	0.00072485	164.50	164.57	0.86401	0.84706	1.2786	746.49	-0.26283	384.04	0.10436	0.015338	5.0415	0.19836	362.95	382.17	1.7482	0.68583	0.79084	145.55	46.659	9.7438	0.0092335
246.14	0.097075	1379.5	0.00072491	164.55	164.62	0.86422	0.84711	1.2787	746.31	-0.26273	383.82	0.10435	0.015332	5.0500	0.19802	362.97	382.20	1.7482	0.68594	0.79098	145.56	46.632	9.7452	0.0092367
246.18	0.097250	1379.4	0.00072498	164.60	164.67	0.86442	0.84715	1.2788	746.13	-0.26262	383.61	0.10433	0.015326	5.0586	0.19768	363.00	382.22	1.7481	0.68604	0.79111	145.56	46.606	9.7466	0.0092399
246.22	0.097425	1379.2	0.00072504	164.64	164.72	0.86462	0.84720	1.2789	745.95	-0.26252	383.39	0.10431	0.015320	5.0672	0.19735	363.02	382.24	1.7481	0.68614	0.79124	145.57	46.579	9.7480	0.0092431
246.26	0.097600	1379.1	0.00072510	164.69	164.77	0.86482	0.84724	1.2789	745.76	-0.26241	383.17	0.10429	0.015314	5.0758	0.19701	363.04	382.27	1.7480	0.68624	0.79138	145.57	46.553	9.7494	0.0092463
246.30	0.097775	1379.0	0.00072516	164.74	164.82	0.86503	0.84728	1.2790	745.58	-0.26231	382.96	0.10427	0.015309	5.0843	0.19668	363.06	382.29	1.7480	0.68635	0.79151	145.57	46.527	9.7509	0.0092495
246.34	0.097950	1378.9	0.00072522	164.79	164.86	0.86523	0.84733	1.2791	745.40	-0.26220	382.75	0.10425	0.015303	5.0929	0.19635	363.08	382.32	1.7480	0.68645	0.79164	145.58	46.501	9.7523	0.0092527
246.38	0.098125	1378.8	0.00072528	164.84	164.91	0.86543	0.84737	1.2792	745.22	-0.26210	382.53	0.10424	0.015297	5.1015	0.19602	363.11	382.34	1.7479	0.68655	0.79178	145.58	46.474	9.7537	0.0092559
246.42	0.098300	1378.7	0.00072534	164.89	164.96	0.86563	0.84741	1.2792	745.04	-0.26200	382.32	0.10422	0.015291	5.1100	0.19569	363.13	382.37	1.7479	0.68665	0.79191	145.59	46.448	9.7551	0.0092591
246.45	0.098475	1378.5	0.00072540	164.94	165.01	0.86583	0.84746	1.2793	744.86	-0.26189	382.10	0.10420	0.015286	5.1186	0.19537	363.15	382.39	1.7478	0.68675	0.79204	145.59	46.422	9.7565	0.0092623
246.49	0.098650	1378.4	0.00072546	164.99	165.06	0.86603	0.84750	1.2794	744.68	-0.26179	381.89	0.10418	0.015280	5.1272	0.19504	363.17	382.41	1.7478	0.68686	0.79218	145.60	46.396	9.7579	0.0092655
246.53	0.098825	1378.3	0.00072552	165.04	165.11	0.86623	0.84755	1.2795	744.50	-0.26168	381.68	0.10416	0.015274	5.1357	0.19471	363.20	382.44	1.7478	0.68696	0.79231	145.60	46.371	9.7593	0.0092687
246.57	0.099000	1378.2	0.00072559	165.09	165.16	0.86643	0.84759	1.2795	744.32	-0.26158	381.47	0.10414	0.015269	5.1443	0.19439	363.22	382.46	1.7477	0.68706	0.79244	145.61	46.345	9.7607	0.0092718
246.61	0.099175	1378.1	0.00072565	165.14	165.21	0.86663	0.84763	1.2796	744.15	-0.26148	381.26	0.10413	0.015263	5.1529	0.19407	363.24	382.49	1.7477	0.68716	0.79257	145.61	46.319	9.7621	0.0092750
246.65	0.099350	1378.0	0.00072571	165.19	165.26	0.86683	0.84768	1.2797	743.97	-0.26137	381.05	0.10411	0.015257	5.1614	0.19374	363.26	382.51	1.7476	0.68726	0.79270	145.62	46.293	9.7635	0.0092782
246.69	0.099525	1377.9	0.00072577	165.24	165.31	0.86702	0.84772	1.2798	743.79	-0.26127	380.84	0.10409	0.015251	5.1700	0.19342	363.28	382.53	1.7476	0.68736	0.79284	145.62	46.268	9.7649	0.0092813
246.72	0.099700	1377.7	0.00072583	165.29	165.36	0.86722	0.84776	1.2798	743.61	-0.26116	380.63	0.10407	0.015246	5.1786	0.19310	363.31	382.56	1.7476	0.68746	0.79297	145.62	46.242	9.7663	0.0092845
246.76	0.099875	1377.6	0.00072589	165.33	165.41	0.86742	0.84780	1.2799	743.43	-0.26106	380.42	0.10405	0.015240	5.1871	0.19278	363.33	382.58	1.7475	0.68757	0.79310	145.63	46.217	9.7677	0.0092876
246.80	0.10005	1377.5	0.00072595	165.38	165.46	0.86762	0.84785	1.2800	743.25	-0.26096	380.21	0.10404	0.015234	5.1957	0.19247	363.35	382.61	1.7475	0.68767	0.79323	145.63	46.191	9.7691	0.0092908
246.84	0.10022	1377.4	0.00072601	165.43	165.50	0.86782	0.84789	1.2801	743.08	-0.26085	380.00	0.10402	0.015229	5.2043	0.19215	363.37	382.63	1.7474	0.68777	0.79336	145.64	46.166	9.7704	0.0092939
246.88	0.10040	1377.3	0.00072607	165.48	165.55	0.86801	0.84793	1.2801	742.90	-0.26075	379.79	0.10400	0.015223	5.2128	0.19183	363.39	382.65	1.7474	0.68787	0.79349	145.64	46.140	9.7718	0.0092970
246.91	0.10057	1377.2	0.00072613	165.53	165.60	0.86821	0.84798	1.2802	742.72	-0.26065	379.58	0.10398	0.015217	5.2214	0.19152	363.42	382.68	1.7474	0.68797	0.79362	145.65	46.115	9.7732	0.0093002
246.95	0.10075	1377.1	0.00072619	165.58	165.65	0.86841	0.84802	1.2803	742.55	-0.26055	379.38	0.10396	0.015212	5.2299	0.19121	363.44	382.70	1.7473	0.68807	0.79376	145.65	46.090	9.7746	0.0093033
246.99	0.10093	1376.9	0.00072625	165.63	165.70	0.86860	0.84806	1.2804	742.37	-0.26044	379.17	0.10395	0.015206	5.2385	0.19089	363.46	382.72	1.7473	0.68817	0.79389	145.66	46.065	9.7760	0.0093064
247.03	0.10110	1376.8	0.00072631	165.67	165.75	0.86880	0.84811	1.2804	742.19	-0.26034	378.96	0.10393	0.015201	5.2471	0.19058	363.48	382.75	1.7472	0.68827	0.79402	145.66	46.040	9.7773	0.0093096
247.07	0.10127	1376.7	0.00072637	165.72	165.80	0.86899	0.84815	1.2805	742.02	-0.26024	378.76	0.10391	0.015195	5.2556	0.19027	363.50	382.77	1.7472	0.68837	0.79415	145.66	46.015	9.7787	0.0093127
247.10	0.10145	1376.6	0.00072643	165.77	165.84	0.86919	0.84819	1.2806	741.84	-0.26013	378.55	0.10389	0.015189	5.2642	0.18996	363.52	382.80	1.7472	0.68847	0.79428	145.67	45.990	9.7801	0.0093158
247.14	0.10163	1376.5	0.00072649	165.82	165.89	0.86938	0.84823	1.2807	741.67	-0.26003	378.35	0.10388	0.015184	5.2727	0.18966	363.55	382.82	1.7471	0.68857	0.79441	145.67	45.965	9.7815	0.0093189
247.18	0.10180	1376.4	0.00072655	165.87	165.94	0.86958	0.84828	1.2807	741.49	-0.25993	378.14	0.10386	0.015178	5.2813	0.18935	363.57	382.84	1.7471	0.68867	0.79454	145.68	45.940	9.7828	0.0093220
247.22	0.10197	1376.3	0.00072661	165.92	165.99	0.86977	0.84832	1.2808	741.32	-0.25983	377.94	0.10384	0.015173	5.2898	0.18904	363.59	382.87	1.7470	0.68877	0.79467	145.68	45.915	9.7842	0.0093251
247.25	0.10215	1376.1	0.00072667	165.96	166.04	0.86997	0.84836	1.2809	741.14	-0.25972	377.74	0.10382	0.015167	5.2984	0.18874	363.61	382.89	1.7470	0.68887	0.79480	145.69	45.890	9.7856	0.0093282
247.29	0.10233	1376.0	0.00072673	166.01	166.09	0.87016	0.84840	1.2810	740.97	-0.25962	377.53	0.10380	0.015162	5.3069	0.18843	363.63	382.91	1.7470	0.68896	0.79493	145.69	45.865	9.7869	0.0093313
247.33	0.10250	1375.9	0.00072679	166.06	166.13	0.87035	0.84845	1.2810	740.80	-0.25952	377.33	0.10379	0.015156	5.3155	0.18813	363.65	382.94	1.7469	0.68906	0.79506	145.69	45.841	9.7883	0.0093344
247.37	0.10267	1375.8	0.00072685	166.11	166.18	0.87055	0.84849	1.2811	740.62	-0.25942	377.13	0.10377	0.015150	5.3241	0.18783	363.67	382.96	1.7469	0.68916	0.79519	145.70	45.816	9.7896	0.0093375
247.40	0.10285	1375.7	0.00072691	166.15	166.23	0.87074	0.84853	1.2812	740.45	-0.25931	376.93	0.10375	0.015145	5.3326	0.18753	363.70	382.98	1.7469	0.68926	0.79532	145.70	45.792	9.7910	0.0093405
247.44	0.10303	1375.6	0.00072696	166.20	166.28	0.87093	0.84857	1.2813	740.27	-0.25921	376.72	0.10373	0.015139	5.3412	0.18723	363.72	383.01	1.7468	0.68936	0.79545	145.71	45.767	9.7924	0.0093436
247.48	0.10320	1375.5	0.00072702	166.25	166.33	0.87113	0.84862	1.2813	740.10	-0.25911	376.52	0.10372	0.015134	5.3497	0.18693	363.74	383.03	1.7468	0.68946	0.79558	145.71	45.743	9.7937	0.0093467
247.51	0.10338	1375.4	0.00072708	166.30	166.37	0.87132	0.84866	1.2814	739.93	-0.25901	376.32	0.10370	0.015128	5.3583	0.18663	363.76	383.05	1.7467	0.68956	0.79570	145.72	45.718	9.7951	0.0093497
247.55	0.10355	1375.2	0.00072714	166.35	166.42	0.87151	0.84870	1.2815	739.76	-0.25891	376.12	0.10368	0.015123	5.3668	0.18633	363.78	383.08	1.7467	0.68965	0.79583	145.72	45.694	9.7964	0.0093528
247.59	0.10372	1375.1	0.00072720	166.39	166.47	0.87170	0.84874	1.2816	739.58	-0.25880	375.92	0.10366	0.015117	5.3754	0.18603	363.80	383.10	1.7467	0.68975	0.79596	145.72	45.670	9.7978	0.0093559
247.63	0.10390	1375.0	0.00072726	166.44	166.52	0.87189	0.84878	1.2816	739.41	-0.25870	375.72	0.10365	0.015112	5.3839	0.18574	363.82	383.12	1.7466	0.68985	0.79609	145.73	45.646	9.7991	0.0093589
247.66	0.10408	1374.9	0.00072732	166.49	166.56	0.87209	0.84883	1.2817	739.24	-0.25860	375.53	0.10363	0.015106	5.3924	0.18544	363.85	383.15	1.7466	0.68995	0.79622	145.73	45.621	9.8004	0.0093620
247.70	0.10425	1374.8	0.00072738	166.53	166.61	0.87228	0.84887	1.2818	739.07	-0.25850	375.33	0.10361	0.015101	5.4010	0.18515	363.87	383.17	1.7465	0.69005	0.79635	145.74	45.597	9.8018	0.0093650
247.74	0.10442	1374.7	0.00072744	166.58	166.66	0.87247	0.84891	1.2819	738.90	-0.25840	375.13	0.10360	0.015095	5.4095	0.18486	363.89	383.19	1.7465	0.69014	0.79648	145.74	45.573	9.8031	0.0093681
247.77	0.10460	1374.6	0.00072749	166.63	166.71	0.87266	0.84895	1.2819	738.72	-0.25830	374.93	0.10358	0.015090	5.4181	0.18457	363.91	383.21	1.7465	0.69024	0.79660	145.75	45.549	9.8045	0.0093711
247.81	0.10478	1374.5	0.00072755	166.68	166.75	0.87285	0.84899	1.2820	738.55	-0.25819	374.73	0.10356	0.015085	5.4266	0.18428	363.93	383.24	1.7464	0.69034	0.79673	145.75	45.525	9.8058	0.0093742
247.85	0.10495	1374.4	0.00072761	166.72	166.80	0.87304	0.84903	1.2821	738.38	-0.25809	374.54	0.10354	0.015079	5.4352	0.18399	363.95	383.26	1.7464	0.69044	0.79686	145.75	45.501	9.8071	0.0093772
247.88	0.10512	1374.2	0.00072767	166.77	166.85	0.87323	0.84908	1.2822	738.21	-0.25799	374.34	0.10353	0.015074	5.4437	0.18370	363.97	383.28	1.7464	0.69053	0.79699	145.76	45.478	9.8085	0.0093802
247.92	0.10530	1374.1	0.00072773	166.82	166.89	0.87342	0.84912	1.2822	738.04	-0.25789	374.14	0.10351	0.015068	5.4523	0.18341	363.99	383.31	1.7463	0.69063	0.79712	145.76	45.454	9.8098	0.0093832
247.96	0.10547	1374.0	0.00072779	166.86	166.94	0.87360	0.84916	1.2823	737.87	-0.25779	373.95	0.10349	0.015063	5.4608	0.18312	364.01	383.33	1.7463	0.69073	0.79724	145.77	45.430	9.8111	0.0093863
